OTU_ID,ConsensusLineage,SD3106_S36,SD3107_S37,SD3108_S38,SD3109_S39,SD3110_S40,SD3111_S41,SD3112_S42,SD3113_S43,SD3114_S44,139536_S27,139537_S33,139538_S35,139539_COM,139540_COM,139541_S25,139542_COM,139543_S12,139544_COM,139545_S147,139546_S148,139547_S149,139548_S150,139549_S151,139550_S152,139551_S153,139552_S154,139553_S155,139554_S156,139555_S157,139556_S158,139557_S159,139558_S160,139560_S161,139561_S162,139562_S163,139563_S164,139564_S165,139565_S166,139566_S167,139567_S168,139568_S169,139569_S170,139570_S171,139571_S172,139572_S173,SD9007_COM,SD9008_S2,SD9009_S3,SD9010_S4,SD9011_COM,SD9012_S6,139573_S174,139574_S175,139575_S176,139576_S177,139577_S178,139578_S179,139579_S180,139580_S181,139581_S182,139582_S183,139583_S184,139584_S185,139585_S186,139586_S187,139587_S188,139588_S189,139589_S190,139590_S191
OTU2373,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Rhizorhabdus,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU2374,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,55,51,9,0,0,14,10,0,0,0,52,0,0,9,0,0,31
OTU2375,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium,0,0,0,0,0,0,0,0,9,5,5,0,0,0,0,4,2,10,0,0,0,0,0,0,35,19,24,2,0,0,7,0,0,23,27,30,0,0,6,0,2,0,2,8,5,6,0,0,7,16,0,0,0,0,0,0,4,7,4,4,0,0,0,0,0,0,13,5,10
OTU2376,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas,0,17,6,24,6,8,4,0,4,4,7,4,4,14,30,56,6,17,28,13,20,14,0,6,46,75,60,112,11,20,8,13,3,10,20,42,19,8,19,0,0,2,2,7,16,0,0,0,7,6,16,155,19,15,8,18,16,33,44,29,7,0,86,3,7,5,6,22,91
OTU2377,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2378,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis,0,0,0,0,0,0,0,0,0,40,44,38,454,176,142,152,35,27,4,0,0,0,2,0,0,9,0,0,0,0,0,19,0,0,0,0,41,0,12,3,0,0,7,0,0,0,0,0,11,0,0,876,215,485,47,0,23,92,0,5,13,18,88,36,7,5,580,64,47
OTU2379,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
OTU2380,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Tsuneonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,5
OTU2381,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; unclassified,41,36,36,83,47,61,47,58,50,81,46,54,114,80,83,127,76,110,100,84,75,44,63,72,172,224,178,215,82,154,86,81,60,128,141,163,93,99,154,55,71,65,56,67,79,41,22,36,100,104,81,93,78,93,92,91,95,150,141,117,58,39,72,31,52,61,161,124,161
OTU2382,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; unclassified,17,9,0,16,17,26,7,2,8,15,15,7,36,39,39,31,15,39,23,22,27,14,17,17,56,95,104,10,15,4,18,12,11,42,29,20,15,30,18,9,35,18,33,20,35,20,10,16,25,20,18,35,17,36,33,47,27,50,47,39,22,16,23,16,18,23,36,26,15
OTU2383,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SPJN01; f__SPJN01; g__SPJN01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2384,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__GCA-002701455,18,0,6,16,5,17,0,0,0,12,12,8,0,0,0,0,0,0,17,16,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,85,74,10,11,8,0,0,0,3,6,7,4,8,12,0,0,0
OTU2385,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__GCA-2722775,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2386,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__JABIRP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2387,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__JABMNR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
OTU2388,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__JADHLJ01,0,2,0,181,107,246,7,2,7,0,0,0,107,83,102,366,340,557,3,0,0,426,519,431,2194,2287,1447,0,0,0,143,260,211,538,351,364,4,0,0,113,146,169,114,114,88,301,147,150,34,43,15,0,0,0,169,299,151,138,124,72,0,0,0,16,14,9,165,189,110
OTU2389,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__Nisaea,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,11,0,5,0,4,0,0,5,0,110,43,46,0,0,0,0,0,2,23,2,0,12,2,44,0,0,18,11,4,20,3,0,0,0,5,10,2,0,0,0,0,0,0,4,9,13,12,16,0,0,0,4,0,34
OTU2390,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__Thalassobaculum,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
OTU2391,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__Thalassobaculum_A,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,8,3,0,59,46,11,0,0,0,0,7,0,619,307,373,5,7,0,0,0,2,20,4,2,0,0,8,8,45,18,0,0,0,0,7,0,0,4,0,0,0,6,0,2,0,3,2,9
OTU2392,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__TMED26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,382,359,22,26,38,0,0,0,116,30,16,33,38,32,0,0,0,346,378,445,75,62,77,2,0,0,43,12,13,0,0,0,26,25,14,5,10,14,2,0,2,0,4,0,0,0,0,0,2,0
OTU2393,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; g__UBA7326,0,0,0,10,10,3,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,5,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2394,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Thalassobaculaceae; unclassified,9,14,5,44,41,64,15,11,17,8,11,26,64,28,31,77,69,52,40,27,41,50,72,61,153,161,92,27,19,16,40,27,39,45,72,22,41,39,34,50,42,65,60,50,26,45,26,21,9,26,34,29,26,7,37,62,53,36,46,48,22,35,29,33,25,33,58,37,63
OTU2395,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED109; f__TMED109; g__TMED109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2396,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED109; f__TMED131; g__GCA-2732015,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2397,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED109; f__TMED131; g__TMED62,6,0,10,50,42,11,0,0,0,183,162,166,95,79,49,77,0,8,326,364,366,210,228,275,0,0,0,3,163,87,89,70,109,0,0,0,29,20,31,190,142,139,0,19,0,18,53,36,0,0,0,107,160,160,48,105,63,0,0,0,68,44,45,18,41,37,0,0,0
OTU2398,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED109; f__TMED131; unclassified,0,0,0,2,2,0,0,0,0,9,8,10,10,4,8,4,0,0,16,20,35,6,2,14,0,0,0,2,0,4,8,8,7,0,0,0,0,0,6,12,2,6,0,2,0,0,6,0,0,0,0,10,7,14,12,4,6,0,0,0,2,2,0,2,4,2,0,0,0
OTU2399,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED109; unclassified,2,0,0,0,2,0,0,0,0,0,6,0,2,0,0,0,0,0,4,0,4,2,6,2,0,0,0,0,8,2,2,2,4,0,0,0,0,0,0,2,8,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU2400,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED127; f__TMED127; g__GCA-002690875,7,0,0,0,0,0,0,0,0,12,24,23,25,34,4,23,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,34,35,41,9,9,9,0,0,0,6,6,14,0,3,0,0,0,0
OTU2401,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED127; f__TMED127; g__GCA-2691245,0,0,0,0,0,0,0,0,0,11,14,5,11,2,4,5,0,0,23,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,8,13,16,0,0,0,0,0,0,0,0,0,21,24,34,5,11,4,0,0,0,7,2,11,0,5,11,0,0,0
OTU2402,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED127; f__TMED127; g__GCA-2711515,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2403,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED127; f__TMED127; g__GCA-2715305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2404,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED127; f__TMED127; g__MED-G10,67,28,56,139,104,35,0,0,0,361,394,364,524,482,251,368,16,47,139,127,152,52,69,74,0,0,0,0,29,27,22,11,14,0,0,0,46,31,62,134,140,91,16,19,20,6,80,72,0,0,0,751,1002,952,396,391,423,63,81,59,271,173,229,137,111,185,18,10,41
OTU2405,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED127; f__TMED127; g__TMED13,76,33,30,58,54,21,0,0,0,310,413,368,362,347,179,237,0,20,314,265,341,64,69,50,0,0,0,22,120,82,85,55,64,0,0,0,190,210,286,689,693,549,9,40,12,93,288,326,0,0,0,1237,1411,1264,589,589,585,2,0,3,240,177,132,65,105,124,0,0,0
OTU2406,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED127; f__TMED127; unclassified,9,22,16,29,17,11,0,0,6,58,48,45,59,25,31,31,19,29,36,27,55,39,29,18,0,0,2,6,20,13,12,19,10,0,0,6,18,20,22,40,35,59,12,15,15,15,20,34,0,0,0,50,105,76,49,67,49,15,18,19,29,40,33,24,26,25,6,8,5
OTU2407,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__TMED2; f__TMED2; g__TMED2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU2408,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA11136; f__UBA11136; g__UBA11136,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2409,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA11136; f__UBA11136; unclassified,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2410,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA11222; f__UBA11222; g__UBA11222,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2411,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA1280; f__UBA2136; g__UBA2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2412,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA1280; f__UBA6156; g__UBA6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU2413,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA1280; f__UBA6156; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU2414,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA1280; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,4,0,0,0,0,2,4
OTU2415,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA2562; f__UBA2562; g__UBA2562,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
OTU2416,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA2966; f__UBA2966; g__GCA-2690215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2417,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA2966; f__UBA2966; g__JABILA01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2418,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA2966; f__UBA2966; g__UBA2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,13,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,14,0,0,0,0,5,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,2,9
OTU2419,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA2966; f__UBA2966; unclassified,0,0,0,0,0,0,0,0,6,0,0,0,4,7,2,0,8,12,0,0,0,0,6,0,22,15,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,9,8,5,0,0,4,0,0,0,0,0,2,0,8,4,9,4,0,0,0,0,0,0,8,0,3
OTU2420,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA3830; f__UBA3830; unclassified,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2421,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__JABDJY01,0,0,0,6,0,6,4,2,10,0,0,0,4,0,2,4,21,27,0,0,0,0,0,0,62,40,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,9,7
OTU2422,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__JABJAG01,121,257,88,462,358,650,36,27,55,65,49,35,325,310,181,446,171,413,209,128,188,366,407,365,3350,3355,2430,284,95,59,179,166,206,794,730,636,98,180,129,186,150,229,576,467,516,234,96,66,280,370,196,28,41,47,558,555,571,453,467,287,35,56,30,363,375,412,178,221,277
OTU2423,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__SZUA-147,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU2424,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA6615,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
OTU2425,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; g__UBA8079,309,615,147,665,446,890,25,25,18,129,85,79,672,510,312,416,112,278,20,11,21,343,419,381,2065,1968,774,33,29,17,170,142,147,298,294,248,32,79,74,817,797,870,659,627,454,787,388,412,197,210,119,23,18,20,510,544,471,134,102,81,10,2,6,163,108,116,245,283,284
OTU2426,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA6615; f__UBA6615; unclassified,28,0,12,22,12,8,38,53,39,7,3,12,10,4,13,25,28,52,19,12,9,9,0,11,132,53,61,15,18,9,12,6,5,69,72,31,11,19,7,10,6,8,27,17,46,21,2,10,16,39,18,12,13,12,0,4,0,37,70,40,15,8,14,13,19,20,30,32,55
OTU2427,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7879; f__UBA5542; g__2-01-FULL-41-14,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2428,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7879; f__VGCX01; g__VGCX01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
OTU2429,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7879; unclassified,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU2430,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7887; f__UBA7887; g__GCA-2728255,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2431,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7887; f__UBA7887; g__UBA7887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU2432,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7887; f__UBA7887; unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2433,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7985; f__UBA7985; g__CAJQQZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2434,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7985; f__UBA7985; g__UBA7985,29,13,21,0,0,4,0,0,2,16,11,0,46,63,36,59,0,11,0,2,2,0,6,5,0,0,0,52,6,0,103,88,65,16,24,28,723,781,526,109,111,146,4,63,0,54,21,26,0,0,0,22,32,36,0,6,4,0,0,0,115,65,46,48,49,141,3,8,43
OTU2435,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA7985; f__UBA7985; unclassified,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,5,0,6,2,0,0,0,0,0,0,0,4,2,0,0,0,0,2,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0
OTU2436,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA828; f__UBA828; g__GCA-2728135,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2437,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA828; f__UBA828; g__PTKB01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,16,6,16,0,0,0,0,0,0,35,29,23,0,0,0,4,0,0,5,5,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6
OTU2438,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA828; f__UBA828; g__SHWC01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2439,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__UBA828; f__UBA828; g__WTGU01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
