OTU101,(Pacearchaeales);MNVX01,(o__Pacearchaeales);MNVX01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; MNVX01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,MNVX01
OTU102,(Pacearchaeales);MWBV01,(o__Pacearchaeales);MWBV01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; MWBV01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,MWBV01
OTU103,(Pacearchaeales);NP1466,(o__Pacearchaeales);NP1466,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; NP1466,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,NP1466
OTU104,(Pacearchaeales);PFCU01,(o__Pacearchaeales);PFCU01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; PFCU01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,PFCU01
OTU105,(Pacearchaeales);PSPM01,(o__Pacearchaeales);PSPM01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; PSPM01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,PSPM01
OTU106,(Pacearchaeales);RBG-13-33-26,(o__Pacearchaeales);RBG-13-33-26,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; RBG-13-33-26,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,RBG-13-33-26
OTU107,(Pacearchaeales);SICU01,(o__Pacearchaeales);SICU01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; SICU01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,SICU01
OTU108,(Pacearchaeales);SICV01,(o__Pacearchaeales);SICV01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; SICV01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,SICV01
OTU109,(Pacearchaeales);UBA73,(o__Pacearchaeales);UBA73,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; UBA73,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,UBA73
OTU110,(Pacearchaeales);UBA92,(o__Pacearchaeales);UBA92,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; UBA92,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,UBA92
OTU111,(Pacearchaeales);VGKP01,(o__Pacearchaeales);VGKP01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; VGKP01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,VGKP01
OTU112,(Pacearchaeales);WAQV01,(o__Pacearchaeales);WAQV01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; WAQV01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,WAQV01
OTU113,(Pacearchaeales);unclassified,(o__Pacearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; f__GW2011-AR1; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,unclassified
OTU114,(Pacearchaeales);,(o__Pacearchaeales);,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Pacearchaeales; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,unclassified,
OTU115,(SCGC-AAA011-G17);unclassified,(o__SCGC-AAA011-G17);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__GCA-2688095; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__GCA-2688095,unclassified
OTU116,(SCGC-AAA011-G17);unclassified,(o__SCGC-AAA011-G17);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__GW2011-AR17; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__GW2011-AR17,unclassified
OTU117,(SCGC-AAA011-G17);unclassified,(o__SCGC-AAA011-G17);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__GW2011-AR18; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__GW2011-AR18,unclassified
OTU118,(SCGC-AAA011-G17);unclassified,(o__SCGC-AAA011-G17);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__GW2011-AR20; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__GW2011-AR20,unclassified
OTU119,(SCGC-AAA011-G17);unclassified,(o__SCGC-AAA011-G17);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__JACPNG01; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__JACPNG01,unclassified
OTU120,(SCGC-AAA011-G17);unclassified,(o__SCGC-AAA011-G17);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__JAFCDX01; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__JAFCDX01,unclassified
OTU121,(SCGC-AAA011-G17);JABIBT01,(o__SCGC-AAA011-G17);JABIBT01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__PNOQ01; JABIBT01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__PNOQ01,JABIBT01
OTU122,(SCGC-AAA011-G17);unclassified,(o__SCGC-AAA011-G17);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__PNOQ01; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__PNOQ01,unclassified
OTU123,(SCGC-AAA011-G17);JABIKK01,(o__SCGC-AAA011-G17);JABIKK01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__UBA489; JABIKK01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__UBA489,JABIKK01
OTU124,(SCGC-AAA011-G17);unclassified,(o__SCGC-AAA011-G17);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; f__UBA489; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__UBA489,unclassified
OTU125,(SCGC-AAA011-G17);,(o__SCGC-AAA011-G17);,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__SCGC-AAA011-G17; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,unclassified,
OTU126,(UBA10117);ARS21,(o__UBA10117);ARS21,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__UBA10117; f__ARS21; ARS21,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__UBA10117,f__ARS21,ARS21
OTU127,(UBA10117);unclassified,(o__UBA10117);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__UBA10117; f__ARS21; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__UBA10117,f__ARS21,unclassified
OTU128,(UBA10117);unclassified,(o__UBA10117);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__UBA10117; f__JABICX01; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__UBA10117,f__JABICX01,unclassified
OTU129,(UBA10117);,(o__UBA10117);,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__UBA10117; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__UBA10117,unclassified,
OTU130,(Woesearchaeales);21-14-0-10-32-9,(o__Woesearchaeales);21-14-0-10-32-9,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__21-14-0-10-32-9; 21-14-0-10-32-9,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__21-14-0-10-32-9,21-14-0-10-32-9
OTU131,(Woesearchaeales);PWWA01,(o__Woesearchaeales);PWWA01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__21-14-0-10-32-9; PWWA01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__21-14-0-10-32-9,PWWA01
OTU132,(Woesearchaeales);SKIS01,(o__Woesearchaeales);SKIS01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__21-14-0-10-32-9; SKIS01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__21-14-0-10-32-9,SKIS01
OTU133,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__21-14-0-10-32-9; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__21-14-0-10-32-9,unclassified
OTU134,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__ARS49; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__ARS49,unclassified
OTU135,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__B29-G15; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__B29-G15,unclassified
OTU136,(Woesearchaeales);B3-WOES,(o__Woesearchaeales);B3-WOES,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__B3-WOES; B3-WOES,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__B3-WOES,B3-WOES
OTU137,(Woesearchaeales);BM511,(o__Woesearchaeales);BM511,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__BM511; BM511,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__BM511,BM511
OTU138,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__BM511; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__BM511,unclassified
OTU139,(Woesearchaeales);CG1-02-33-12,(o__Woesearchaeales);CG1-02-33-12,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__CG1-02-33-12; CG1-02-33-12,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__CG1-02-33-12,CG1-02-33-12
OTU140,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__CG1-02-33-12; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__CG1-02-33-12,unclassified
OTU141,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__DSVV01; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__DSVV01,unclassified
OTU142,(Woesearchaeales);GCA-2686295,(o__Woesearchaeales);GCA-2686295,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GCA-2686295; GCA-2686295,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GCA-2686295,GCA-2686295
OTU143,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GCA-2686295; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GCA-2686295,unclassified
OTU144,(Woesearchaeales);GW2011-AR15,(o__Woesearchaeales);GW2011-AR15,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR15; GW2011-AR15,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR15,GW2011-AR15
OTU145,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR15; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR15,unclassified
OTU146,(Woesearchaeales);BS150m-G66,(o__Woesearchaeales);BS150m-G66,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR4; BS150m-G66,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR4,BS150m-G66
OTU147,(Woesearchaeales);GCA-2686855,(o__Woesearchaeales);GCA-2686855,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR4; GCA-2686855,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR4,GCA-2686855
OTU148,(Woesearchaeales);GCA-2688775,(o__Woesearchaeales);GCA-2688775,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR4; GCA-2688775,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR4,GCA-2688775
OTU149,(Woesearchaeales);GCA-2688925,(o__Woesearchaeales);GCA-2688925,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR4; GCA-2688925,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR4,GCA-2688925
OTU150,(Woesearchaeales);JACPDF01,(o__Woesearchaeales);JACPDF01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR4; JACPDF01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR4,JACPDF01
OTU151,(Woesearchaeales);JACPJP01,(o__Woesearchaeales);JACPJP01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR4; JACPJP01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR4,JACPJP01
OTU152,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR4; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR4,unclassified
OTU153,(Woesearchaeales);1-14-0-10-32-24,(o__Woesearchaeales);1-14-0-10-32-24,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; 1-14-0-10-32-24,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,1-14-0-10-32-24
OTU154,(Woesearchaeales);CABZYC01,(o__Woesearchaeales);CABZYC01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; CABZYC01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,CABZYC01
OTU155,(Woesearchaeales);GCA-2688265,(o__Woesearchaeales);GCA-2688265,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; GCA-2688265,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,GCA-2688265
OTU156,(Woesearchaeales);JABJOX01,(o__Woesearchaeales);JABJOX01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; JABJOX01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,JABJOX01
OTU157,(Woesearchaeales);JACOZP01,(o__Woesearchaeales);JACOZP01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; JACOZP01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,JACOZP01
OTU158,(Woesearchaeales);JAHJDB01,(o__Woesearchaeales);JAHJDB01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; JAHJDB01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,JAHJDB01
OTU159,(Woesearchaeales);JAHJDQ01,(o__Woesearchaeales);JAHJDQ01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; JAHJDQ01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,JAHJDQ01
OTU160,(Woesearchaeales);JAHJGQ01,(o__Woesearchaeales);JAHJGQ01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; JAHJGQ01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,JAHJGQ01
OTU161,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011-AR9; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,unclassified
OTU162,(Woesearchaeales);J072,(o__Woesearchaeales);J072,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__J072; J072,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__J072,J072
OTU163,(Woesearchaeales);J091,(o__Woesearchaeales);J091,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__J091; J091,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__J091,J091
OTU164,(Woesearchaeales);JABIAG01,(o__Woesearchaeales);JABIAG01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__JABIAG01; JABIAG01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JABIAG01,JABIAG01
OTU165,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__JABMPP01; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JABMPP01,unclassified
OTU166,(Woesearchaeales);JACPBO01,(o__Woesearchaeales);JACPBO01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__JACPBO01; JACPBO01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JACPBO01,JACPBO01
OTU167,(Woesearchaeales);JAHJAV01,(o__Woesearchaeales);JAHJAV01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__JACPBV01; JAHJAV01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JACPBV01,JAHJAV01
OTU168,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__JACPBV01; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JACPBV01,unclassified
OTU169,(Woesearchaeales);JAFGUC01,(o__Woesearchaeales);JAFGUC01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__JAFGUC01; JAFGUC01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JAFGUC01,JAFGUC01
OTU170,(Woesearchaeales);JAFGCE01,(o__Woesearchaeales);JAFGCE01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__JAGWAF01; JAFGCE01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JAGWAF01,JAFGCE01
OTU171,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__JAGWAF01; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JAGWAF01,unclassified
OTU172,(Woesearchaeales);JAHJBD01,(o__Woesearchaeales);JAHJBD01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__JAHJBD01; JAHJBD01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JAHJBD01,JAHJBD01
OTU173,(Woesearchaeales);SKGA01,(o__Woesearchaeales);SKGA01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SKGA01; SKGA01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__SKGA01,SKGA01
OTU174,(Woesearchaeales);SKIA01,(o__Woesearchaeales);SKIA01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SKIA01; SKIA01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__SKIA01,SKIA01
OTU175,(Woesearchaeales);JAFGBP01,(o__Woesearchaeales);JAFGBP01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SM23-78; JAFGBP01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__SM23-78,JAFGBP01
OTU176,(Woesearchaeales);SM23-78,(o__Woesearchaeales);SM23-78,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SM23-78; SM23-78,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__SM23-78,SM23-78
OTU177,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SM23-78; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__SM23-78,unclassified
OTU178,(Woesearchaeales);UBA492,(o__Woesearchaeales);UBA492,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA10216; UBA492,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA10216,UBA492
OTU179,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA10216; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA10216,unclassified
OTU180,(Woesearchaeales);JABJCP01,(o__Woesearchaeales);JABJCP01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA11576; JABJCP01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA11576,JABJCP01
OTU181,(Woesearchaeales);JABMQF01,(o__Woesearchaeales);JABMQF01,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA11576; JABMQF01,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA11576,JABMQF01
OTU182,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA11576; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA11576,unclassified
OTU183,(Woesearchaeales);1-14-0-10-44-13,(o__Woesearchaeales);1-14-0-10-44-13,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA12501; 1-14-0-10-44-13,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA12501,1-14-0-10-44-13
OTU184,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA12501; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA12501,unclassified
OTU185,(Woesearchaeales);UBA153,(o__Woesearchaeales);UBA153,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA525; UBA153,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA525,UBA153
OTU186,(Woesearchaeales);UBA525,(o__Woesearchaeales);UBA525,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA525; UBA525,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA525,UBA525
OTU187,(Woesearchaeales);unclassified,(o__Woesearchaeales);unclassified,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA525; unclassified,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA525,unclassified
OTU188,(Woesearchaeales);UBA583,(o__Woesearchaeales);UBA583,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA583; UBA583,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA583,UBA583
OTU189,(Woesearchaeales);UBA9642,(o__Woesearchaeales);UBA9642,d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__UBA9642; UBA9642,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__UBA9642,UBA9642
